episode_id,player_0_score,player_0_wall_count,player_1_score,player_1_wall_count,player_2_score,player_2_wall_count,player_3_score,player_3_wall_count,total_score,total_wall_count
59,33.459999999999994,52.8,50.56,6.4,88.28,9.0,27.05,15.8,199.35000000000002,83.99999999999999
60,54.74000000000001,4.2,47.89999999999999,1.8,56.95,3.8,45.089999999999996,31.6,204.68,41.400000000000006
61,83.88,1.8,46.919999999999995,5.8,52.11,13.4,35.75,6.4,218.65999999999997,27.4
62,64.49000000000001,0.4,33.58,2.4,84.83000000000001,6.0,10.699999999999998,42.4,193.60000000000002,51.2
63,33.769999999999996,4.0,87.6,2.4,66.38,13.0,32.769999999999996,38.2,220.51999999999998,57.6
64,48.739999999999995,10.2,68.92999999999999,1.8,51.54,2.6,52.519999999999996,20.8,221.72999999999996,35.4
65,67.35000000000001,9.0,38.17,1.6,42.980000000000004,43.8,0.9799999999999975,51.8,149.48,106.19999999999999
66,56.94,13.4,66.36,2.8,53.04,13.6,21.139999999999997,57.4,197.48,87.19999999999999
67,25.43,12.6,64.84,9.8,66.72,2.0,83.92,7.8,240.91000000000003,32.199999999999996
68,39.52,8.2,53.35999999999999,1.0,86.26,5.0,42.8,18.0,221.94,32.2
69,63.489999999999995,0.4,70.32,0.8,26.630000000000006,24.2,43.31999999999999,21.2,203.76,46.599999999999994
70,58.519999999999996,8.4,46.55,2.4,43.589999999999996,18.2,-2.3299999999999983,86.4,146.32999999999998,115.4
71,72.41,12.8,61.29,1.0,73.41,2.8,9.120000000000001,63.6,216.23,80.2
72,96.29,7.0,63.31999999999999,1.0,33.14999999999999,5.2,10.59,46.4,203.35,59.599999999999994
73,58.59000000000001,4.4,61.94,3.6,57.830000000000005,14.0,23.560000000000002,42.6,201.92000000000002,64.6
74,68.15,7.2,57.730000000000004,12.2,31.7,26.2,53.08,25.4,210.66000000000003,71.0
75,90.69999999999999,8.0,37.83,20.0,17.379999999999995,26.8,18.910000000000004,38.0,164.81999999999996,92.8
76,78.76,8.0,74.68,22.2,56.06999999999999,1.4,36.86,30.0,246.37,61.599999999999994
77,109.01000000000002,3.4,42.38,6.8,45.120000000000005,5.2,25.410000000000004,51.0,221.92000000000002,66.4
78,89.33,2.8,56.269999999999996,1.2,31.7,32.4,22.8,40.2,200.1,76.6
79,74.01,9.4,46.7,8.2,69.05,11.4,38.190000000000005,23.4,227.95,52.4
80,46.69,0.2,76.37,6.8,73.39999999999999,0.8,62.249999999999986,3.2,258.71,11.0
81,78.23000000000002,4.8,71.92999999999999,1.8,39.88000000000001,7.8,52.61,6.4,242.65000000000003,20.799999999999997
82,71.09,3.4,37.849999999999994,4.0,58.239999999999995,11.2,18.800000000000004,38.2,185.98000000000002,56.800000000000004
83,57.480000000000004,20.8,48.11,23.6,65.67999999999999,10.4,-8.719999999999999,81.4,162.54999999999998,136.20000000000002
84,63.019999999999996,7.4,47.32,3.2,32.339999999999996,21.2,32.230000000000004,41.2,174.91000000000003,73.0
85,35.71999999999999,0.0,53.919999999999995,1.8,63.05999999999999,15.4,11.42,33.0,164.11999999999998,50.2
86,47.8,2.0,59.45,10.8,46.7,24.4,50.0,17.6,203.95,54.800000000000004
87,85.29,1.0,38.739999999999995,4.2,42.61,4.4,48.279999999999994,9.2,214.92,18.8
88,50.089999999999996,9.2,53.539999999999985,0.4,17.35,23.2,50.96,3.8,171.94,36.599999999999994
89,41.79,0.0,48.59999999999999,0.4,17.91,52.0,28.4,53.0,136.7,105.4
90,72.28,3.0,59.92999999999999,1.6,56.07000000000001,5.6,51.46,8.8,239.73999999999998,19.0
91,77.66,0.0,40.55999999999999,2.4,54.870000000000005,3.8,54.67999999999999,24.4,227.76999999999998,30.599999999999998
92,59.85,13.6,26.689999999999998,0.2,48.43,0.8,45.839999999999996,22.0,180.81,36.6
93,38.17999999999999,1.2,46.58,0.4,74.91,19.6,48.75,34.2,208.42,55.400000000000006
94,53.260000000000005,25.0,55.7,0.0,60.089999999999996,5.4,2.4100000000000037,79.0,171.46,109.4
95,74.28,3.0,51.82000000000001,2.2,56.23,25.2,11.159999999999998,39.4,193.49,69.8
96,45.08,1.6,59.89,1.8,86.31000000000002,3.0,21.8,34.2,213.08000000000004,40.6
97,32.89,0.0,43.790000000000006,2.0,56.92,13.8,82.29,1.0,215.89000000000004,16.8
98,58.89,7.8,57.81,4.0,50.910000000000004,9.8,33.599999999999994,54.6,201.21,76.2
99,39.56999999999999,0.4,51.23,5.0,61.39999999999999,2.6,44.37,17.0,196.57,25.0
100,34.0,3.8,15.969999999999999,1.8,79.88,3.8,48.0,13.6,177.85,23.0
101,46.769999999999996,0.0,46.749999999999986,6.2,67.86000000000001,25.8,-0.8100000000000008,45.4,160.57,77.4
102,34.46999999999999,0.8,58.79999999999999,0.0,95.55,6.2,12.169999999999991,75.4,200.98999999999998,82.4
103,31.03,5.8,59.11,1.4,49.87,3.8,29.639999999999997,38.4,169.64999999999998,49.4
104,51.49000000000001,6.6,40.84999999999999,0.0,57.500000000000014,16.4,20.51,34.8,170.35000000000002,57.8
105,82.68,0.0,71.68,0.0,50.81,3.8,9.95,37.8,215.12,41.599999999999994
106,62.81,7.8,44.27,13.2,57.73,0.2,31.46999999999999,24.6,196.28,45.8
107,66.69,1.6,81.45,18.4,66.02000000000001,1.4,-2.1400000000000006,54.2,212.01999999999998,75.6
108,38.879999999999995,1.6,68.6,0.0,77.04,11.4,65.44,42.6,249.95999999999998,55.6
109,42.37,0.6,74.27000000000001,0.8,115.65,2.2,37.54,4.4,269.83000000000004,8.0
110,26.829999999999995,13.6,101.13000000000001,3.0,0.4499999999999972,26.6,50.06,17.4,178.47,60.6
111,62.089999999999996,13.4,86.36,2.8,43.879999999999995,0.0,26.119999999999997,23.4,218.45,39.599999999999994
112,48.63000000000001,0.2,67.61,0.2,45.18000000000001,9.0,54.65,32.4,216.07000000000002,41.8
113,73.04,5.4,77.5,0.4,90.61000000000001,4.2,70.87,7.8,312.02000000000004,17.8
114,54.31,0.8,50.55,10.4,82.09,5.4,38.169999999999995,13.4,225.11999999999998,30.0
115,47.61,14.4,40.89,0.0,54.06999999999999,9.4,49.179999999999986,35.2,191.74999999999997,59.0
116,52.33,1.2,56.05999999999999,3.4,122.0,1.4,27.3,3.2,257.69,9.2
117,82.36,1.0,76.05999999999999,5.4,62.82000000000001,0.2,22.860000000000003,6.2,244.10000000000002,12.8
118,39.279999999999994,9.0,54.06999999999999,5.4,57.739999999999995,0.0,25.46,38.8,176.54999999999998,53.199999999999996
119,84.34,6.8,61.07000000000001,3.4,47.37,7.0,28.9,24.0,221.68000000000004,41.2
120,66.09,5.6,28.369999999999997,13.0,57.749999999999986,14.2,8.870000000000001,58.2,161.07999999999998,91.0
121,88.22,18.8,64.55,4.4,41.7,6.2,56.04,13.6,250.50999999999996,43.0
122,58.1,13.4,37.07000000000001,5.2,44.71,14.0,-2.250000000000001,62.4,137.63000000000002,95.0
123,69.22,15.2,35.38000000000001,10.8,38.129999999999995,15.4,52.64,44.4,195.37,85.8
124,60.15,1.4,67.32999999999998,2.8,87.65,0.4,39.38000000000001,36.8,254.51,41.4
125,73.35,0.6,69.07,1.4,78.81,17.8,47.489999999999995,6.4,268.71999999999997,26.200000000000003
126,79.33,6.8,51.3,1.0,44.79,2.2,57.64000000000001,28.4,233.06,38.4
127,63.86,4.0,51.64,12.4,62.610000000000014,6.4,13.939999999999998,45.8,192.05,68.6
128,53.709999999999994,10.2,56.55999999999999,0.6,70.91,1.8,-7.289999999999997,72.4,173.89,85.0
129,68.67999999999999,18.2,29.99,19.8,38.67,6.4,29.46,40.8,166.79999999999998,85.19999999999999
130,92.82000000000001,1.8,63.019999999999996,1.6,66.63,2.4,-17.57,67.0,204.9,72.8
131,77.91000000000001,7.6,51.79,4.0,62.92999999999999,1.8,48.35,5.0,240.98,18.4
132,42.260000000000005,5.0,52.379999999999995,8.8,31.459999999999997,8.8,26.830000000000005,48.0,152.93,70.6
133,76.44,2.8,58.96,3.6,51.92999999999999,4.0,22.759999999999998,48.2,210.08999999999997,58.6
134,64.2,25.4,46.47,14.8,71.47,4.8,20.729999999999997,50.2,202.86999999999998,95.2
135,46.95,11.6,59.419999999999995,18.8,49.78,0.0,25.18,13.6,181.33,44.0
136,69.77,2.0,50.50999999999998,6.6,47.31,3.0,50.209999999999994,17.4,217.79999999999995,29.0
137,71.28,5.0,74.82,8.0,13.790000000000001,28.2,34.94,41.8,194.82999999999998,83.0
138,89.53,16.4,62.2,7.2,45.019999999999996,9.6,66.36999999999999,13.0,263.12,46.199999999999996
139,79.93,3.8,28.619999999999997,0.4,65.03,5.8,15.75,12.4,189.33,22.4
140,82.37,22.8,65.74,8.0,77.1,1.4,11.070000000000002,19.8,236.28,52.0
141,64.65,10.2,44.410000000000004,12.8,56.94,3.8,10.15,41.6,176.15,68.4
142,82.5,12.4,55.989999999999995,25.6,73.58999999999999,18.4,19.29,1.4,231.36999999999998,57.8
143,91.32000000000002,4.8,49.029999999999994,7.6,74.95,5.6,42.64,14.4,257.94,32.4
144,76.35,10.8,77.86999999999999,5.8,63.06999999999999,3.4,1.3400000000000005,41.2,218.62999999999997,61.2
145,54.220000000000006,1.0,93.43,0.6,103.31000000000002,4.8,23.14,15.6,274.1,22.0
146,85.67,0.0,78.85999999999999,1.8,29.52,26.6,33.74999999999999,0.2,227.79999999999998,28.6
147,58.480000000000004,2.6,81.41,16.8,43.529999999999994,22.8,20.53,10.8,203.95,53.0
148,55.10999999999999,15.4,102.39000000000001,4.8,31.75,20.2,19.729999999999997,12.4,208.98,52.8
149,68.14,15.4,34.16,3.4,48.160000000000004,1.4,28.15,3.6,178.61,23.8
150,48.33,7.0,38.95,23.6,55.279999999999994,21.2,23.95,4.0,166.51,55.8
151,49.81,2.0,131.67000000000002,6.2,51.220000000000006,1.4,16.65,2.6,249.35000000000002,12.2
152,15.360000000000003,40.8,54.620000000000005,14.4,42.989999999999995,13.6,15.680000000000001,8.6,128.65,77.39999999999999
153,59.64,8.0,59.23,7.0,67.03999999999999,11.6,21.39,17.2,207.3,43.8
154,71.55,0.4,76.53,10.4,49.370000000000005,25.0,26.889999999999997,0.2,224.33999999999997,36.0
155,41.620000000000005,4.6,48.95,11.6,54.120000000000005,9.4,28.93,6.0,173.62,31.6
156,80.97999999999999,33.4,47.85000000000001,34.0,31.579999999999995,46.6,16.119999999999997,13.6,176.52999999999997,127.6
157,31.21999999999999,28.8,33.44,36.8,56.33,0.8,35.58,18.6,156.57,85.0
158,62.6,0.4,50.35000000000001,1.2,79.1,9.6,35.75000000000001,18.2,227.8,29.4
159,50.470000000000006,2.6,61.32000000000001,1.2,77.27,11.0,17.13,63.6,206.19,78.4
160,86.03,5.4,46.95,1.8,58.45,8.6,16.2,25.4,207.63,41.2
161,64.4,10.8,23.61,14.4,46.16,23.2,61.30999999999999,31.0,195.48000000000002,79.4
162,60.14,11.2,62.98,5.6,49.56000000000001,6.6,105.99000000000001,5.6,278.67,29.0
163,61.239999999999995,1.0,95.16,5.2,39.339999999999996,23.0,24.279999999999998,21.0,220.01999999999998,50.2
164,104.01000000000002,3.4,97.80000000000003,5.8,43.970000000000006,17.6,55.08,45.4,300.86000000000007,72.2
165,83.42,2.6,41.45,6.8,109.00999999999999,9.4,52.529999999999994,4.6,286.40999999999997,23.4
166,61.94,1.8,54.77,20.2,92.85,21.8,21.589999999999996,40.6,231.15,84.4
167,84.17999999999999,11.0,80.7,0.0,63.279999999999994,27.0,-2.7900000000000014,77.4,225.37,115.4
168,93.22,1.0,70.60000000000001,4.2,63.470000000000006,10.6,12.11,31.6,239.39999999999998,47.400000000000006
169,79.81,21.8,71.26,17.0,49.61,2.2,41.07,9.6,241.75,50.6
170,82.38000000000001,6.8,118.88,5.6,42.33,4.8,43.33,15.0,286.91999999999996,32.2
171,65.1,3.4,45.8,11.8,43.269999999999996,5.0,55.70000000000001,16.0,209.87,36.2
172,83.96000000000001,37.4,77.99000000000001,7.6,30.840000000000003,19.8,37.02,11.8,229.81000000000003,76.6
173,69.47,14.4,68.67999999999998,4.0,42.239999999999995,9.0,26.45,31.0,206.83999999999997,58.4
174,75.49999999999999,6.4,70.91,13.8,73.1,11.2,24.85,20.0,244.35999999999996,51.400000000000006
175,72.24,7.0,59.11,11.2,72.17,9.0,-6.45,72.8,197.07,100.0
176,74.09,13.0,42.36999999999999,8.8,55.93999999999998,17.6,-5.619999999999999,63.0,166.77999999999997,102.4
177,75.87,7.6,109.25999999999999,12.8,88.78999999999999,17.8,0.21000000000000085,59.2,274.12999999999994,97.4
178,58.10999999999999,9.2,70.09,13.4,36.540000000000006,30.4,0.6600000000000023,70.4,165.4,123.4
179,68.10999999999999,13.0,64.13,13.0,21.33,32.8,46.379999999999995,12.8,199.95,71.6
180,55.06999999999999,7.2,40.45,14.6,69.09,7.4,-10.959999999999999,89.8,153.65,119.0
181,92.99000000000001,9.2,54.339999999999996,5.0,55.489999999999995,16.4,37.42999999999999,46.8,240.25,77.39999999999999
182,22.939999999999998,37.6,53.84000000000001,21.8,41.42999999999999,4.6,40.50000000000001,52.6,158.71,116.6
183,61.30999999999999,9.0,60.31,12.8,49.18,9.2,45.56,8.6,216.35999999999999,39.6
184,57.21999999999999,20.8,63.220000000000006,9.0,39.48,4.6,32.42,6.8,192.33999999999997,41.199999999999996
185,62.290000000000006,17.0,34.57,2.6,68.71,1.8,37.94,13.6,203.51,35.0
186,75.67,17.8,48.81999999999999,0.2,60.06999999999999,25.2,50.04,13.2,234.6,56.400000000000006
187,68.03,29.2,46.98,3.4,74.55999999999999,10.2,1.2799999999999983,73.0,190.85,115.8
188,80.28999999999999,6.6,31.859999999999992,10.0,8.51,40.6,11.25,53.2,131.90999999999997,110.4
189,64.83999999999999,17.4,21.359999999999992,38.6,61.9,33.6,5.499999999999997,42.6,153.6,132.2
190,88.25,2.8,29.020000000000003,25.2,47.67999999999999,28.0,23.919999999999998,5.8,188.86999999999998,61.8
191,69.26,7.0,77.17,23.0,60.879999999999995,1.8,50.21999999999999,39.0,257.53,70.8
192,94.37,10.6,72.09,9.0,63.57000000000001,8.2,31.85,24.0,261.88000000000005,51.8
193,59.989999999999995,9.4,66.27,4.6,54.790000000000006,9.6,65.22,7.2,246.27,30.8
194,63.1,11.0,94.04,17.0,22.4,14.4,29.360000000000003,42.8,208.90000000000003,85.19999999999999
195,71.19,7.0,53.36999999999999,0.4,23.610000000000007,0.0,0.5399999999999991,62.8,148.70999999999998,70.2
196,44.940000000000005,3.6,71.93,3.4,44.75,11.8,44.94,43.6,206.56,62.400000000000006
197,61.73,4.2,47.589999999999996,10.0,72.92,15.4,31.520000000000003,52.4,213.76000000000002,82.0
198,90.76,1.8,41.769999999999996,3.8,72.78,7.8,43.589999999999996,38.4,248.9,51.8
199,69.34,32.8,61.910000000000004,7.4,102.16,0.8,30.399999999999995,32.6,263.81,73.6
200,72.48999999999998,0.2,66.91,9.6,100.77000000000001,3.6,11.040000000000003,47.6,251.20999999999998,61.0
201,50.800000000000004,21.6,69.83000000000001,11.6,47.5,18.4,-1.6800000000000026,69.0,166.45000000000002,120.6
202,59.30999999999999,8.6,54.14000000000001,7.0,68.15,25.2,43.83,12.0,225.43,52.8
203,61.829999999999984,3.6,84.65,4.0,73.9,17.4,45.92,13.8,266.3,38.8
204,62.260000000000005,34.8,51.29,4.6,52.11999999999999,7.2,6.120000000000001,55.6,171.79000000000002,102.2
205,0.5599999999999973,26.2,63.13000000000001,3.0,48.8,37.8,-0.9300000000000026,77.6,111.56,144.6
206,25.57,16.2,64.55000000000001,6.2,42.7,27.8,64.5,6.6,197.32,56.800000000000004
207,65.38,8.6,107.10999999999999,7.0,47.50999999999999,8.4,28.669999999999995,38.4,248.66999999999996,62.4
208,86.02,11.4,61.33,4.6,61.65000000000001,4.0,12.149999999999997,25.4,221.15,45.4
209,55.080000000000005,5.4,57.25,2.8,60.160000000000004,13.2,29.75999999999999,46.2,202.25,67.6
210,68.51,2.2,80.49000000000001,0.2,80.16999999999999,6.8,51.1,17.2,280.27,26.4
211,79.39000000000001,2.6,74.25,8.8,69.30999999999999,12.8,22.229999999999997,41.2,245.17999999999998,65.4
212,75.25,2.8,79.41,0.6,70.69000000000001,5.8,52.589999999999996,52.4,277.94,61.599999999999994
213,28.389999999999997,9.2,33.68,0.6,30.49,2.8,27.170000000000005,1.6,119.72999999999999,14.199999999999998
