episode_id,total_score,total_sem,p0_total,p1_total,p2_total,p3_total
27,289.5999999999999,21.10530146669314,3.912499999999981,51.44999999999998,114.71249999999998,119.52499999999998
28,252.87499999999994,33.55926660402461,81.26249999999999,90.47500000000001,81.03749999999997,0.09999999999998455
29,179.4249999999999,55.77739050607034,49.17499999999999,-17.47500000000002,131.88749999999996,15.837499999999984
30,195.98749999999995,66.9033829955556,-3.9750000000000254,39.77499999999998,96.6625,63.524999999999984
31,239.075,44.366844320956645,20.71249999999999,39.16249999999999,88.77499999999999,90.425
32,154.58749999999995,26.11214895248315,36.949999999999996,31.34999999999998,79.71249999999998,6.574999999999986
33,245.06249999999991,6.663438020271538,101.23749999999998,133.48749999999998,1.674999999999983,8.662499999999993
34,263.3499999999999,40.962869365642185,165.32499999999996,-22.637500000000017,29.349999999999984,91.31249999999999
35,314.0999999999999,49.226656904567456,161.36249999999998,95.37499999999999,-20.337500000000034,77.69999999999999
36,161.01249999999996,23.398267163403368,87.98749999999998,25.86249999999999,-90.81250000000001,137.975
37,229.77499999999992,7.3956772283994825,104.14999999999998,34.64999999999999,43.27499999999997,47.69999999999999
38,277.11249999999995,43.66702786905316,21.224999999999984,61.84999999999998,104.65,89.38749999999999
39,257.9749999999999,52.36595785113327,68.27499999999999,9.637499999999982,117.925,62.13749999999999
40,223.7874999999999,23.751801466765986,86.14999999999998,26.424999999999986,77.61249999999998,33.59999999999999
41,229.88749999999993,38.00505106232592,42.58749999999998,26.52499999999998,122.81249999999997,37.962499999999984
42,189.12499999999991,33.75136108366592,82.74999999999999,33.862499999999976,12.18749999999998,60.32499999999998
43,168.29999999999993,32.86674484439653,60.774999999999984,43.84999999999998,29.68749999999998,33.98749999999998
44,171.67499999999993,31.157987873630955,36.32499999999999,55.324999999999974,14.162499999999973,65.86249999999998
45,224.09999999999994,30.76162381929796,92.63749999999999,70.92499999999997,-33.737500000000026,94.27499999999999
46,171.88749999999996,36.7684215450795,39.78749999999998,21.912499999999994,50.04999999999999,60.13749999999999
47,227.2874999999999,40.27063847167893,67.49999999999999,30.41249999999998,90.46249999999998,38.91249999999999
48,231.29999999999995,45.16339317780864,68.07499999999999,15.824999999999983,75.94999999999999,71.44999999999999
49,262.51249999999993,67.12909011437094,86.11249999999998,41.63749999999999,80.9125,53.849999999999994
50,281.11249999999995,40.66401139726216,63.96249999999998,46.124999999999986,99.16249999999998,71.86249999999998
51,133.59999999999994,27.736918838736678,44.312499999999986,62.3125,1.6124999999999918,25.36249999999999
52,290.41249999999997,54.58172150928063,123.425,135.95,-63.82500000000002,94.86249999999998
53,194.58749999999998,35.99771621806953,0.012499999999988631,65.975,44.449999999999974,84.15
54,263.32499999999993,57.24590414751668,100.82499999999999,32.82500000000001,7.137499999999967,122.53749999999998
55,282.0374999999999,36.9686600097524,40.99999999999998,66.475,111.525,63.03749999999998
56,191.97499999999994,18.41138121742454,22.349999999999987,13.849999999999977,108.3125,47.4625
57,266.7874999999999,28.134108710187824,16.89999999999998,30.72499999999997,128.325,90.83749999999999
58,262.38749999999993,42.26761159071251,84.29999999999998,3.274999999999979,98.92499999999998,75.88749999999999
59,288.36249999999995,32.63949151334929,73.02499999999998,30.387499999999996,121.2625,63.68749999999999
60,312.79999999999995,21.844841114856678,36.21249999999999,76.4125,130.52499999999998,69.64999999999999
61,262.44999999999993,21.145241781545074,87.19999999999999,63.2625,72.76249999999999,39.224999999999994
62,276.36249999999995,23.658916351275842,48.69999999999998,84.6625,98.76249999999997,44.23749999999999
63,215.17499999999995,36.214790371706776,88.54999999999998,43.57499999999999,37.91249999999997,45.1375
64,175.69999999999993,38.737153784620446,59.52499999999999,21.762499999999974,53.88749999999998,40.524999999999984
65,280.37499999999994,29.920822598986135,69.925,65.12499999999999,101.83749999999996,43.4875
66,189.81249999999991,33.23656605181507,70.54999999999998,54.76249999999999,24.637499999999985,39.86249999999998
67,200.76249999999996,34.46044456450515,98.48749999999998,15.77499999999999,54.87499999999998,31.624999999999993
68,271.575,13.241640444698191,66.73749999999998,37.087499999999984,101.51249999999999,66.23749999999998
69,195.51249999999993,38.854071939115975,69.31249999999999,40.67499999999998,55.39999999999999,30.12499999999998
70,247.86249999999993,28.082277737332255,91.7875,15.29999999999998,121.0125,19.762499999999985
71,255.07499999999993,18.255324565726017,88.31249999999999,105.97499999999998,29.862499999999983,30.92499999999998
72,241.33749999999998,44.73149233202487,165.48749999999998,25.54999999999999,7.425000000000001,42.874999999999986
73,187.77499999999992,22.98282420272438,44.14999999999998,32.78749999999998,72.69999999999997,38.137499999999974
74,192.87499999999991,38.259473227772844,70.28749999999998,13.262499999999982,17.387499999999978,91.93749999999999
75,228.98749999999993,30.529319070635463,97.74999999999999,47.98749999999997,5.849999999999982,77.4
76,195.48749999999995,32.06474813430891,65.1125,8.487499999999994,47.59999999999999,74.28750000000001
77,216.4999999999999,39.46489473781308,43.812499999999986,53.84999999999997,-12.300000000000018,131.13749999999996
78,199.36249999999995,16.09437498786454,70.86249999999998,23.21249999999999,40.36249999999998,64.92499999999998
79,242.09999999999997,41.0181463907541,108.66249999999997,74.6,-51.775000000000006,110.61249999999998
80,195.76249999999993,14.162735361386467,37.04999999999998,53.487499999999976,50.03749999999998,55.187499999999986
81,228.48749999999995,20.04324881142443,57.48749999999998,54.54999999999999,-16.075000000000024,132.52499999999998
82,200.26249999999993,19.31791455920299,59.98749999999998,34.21249999999998,45.63749999999999,60.42499999999998
83,223.78749999999997,15.818796506582498,33.962499999999984,71.6625,18.624999999999986,99.5375
84,211.29999999999995,15.659062871066073,60.73749999999998,66.59999999999998,46.574999999999996,37.387499999999996
85,228.14999999999992,8.981578369084136,103.86249999999998,26.974999999999977,-1.862500000000015,99.17499999999998
86,231.13749999999993,16.88209573038845,36.79999999999999,59.91249999999998,67.07499999999999,67.34999999999998
87,315.42499999999995,5.270890974651883,41.33749999999997,46.64999999999999,114.19999999999997,113.23749999999998
88,292.32499999999993,29.27762584295386,73.1875,83.54999999999998,37.23749999999999,98.35
89,333.57499999999993,60.407948221515795,62.66249999999998,66.475,139.49999999999994,64.93749999999999
90,324.125,14.520280357715766,73.68749999999999,74.34999999999998,92.44999999999997,83.63749999999999
91,280.5374999999999,26.247947340379458,54.36249999999998,64.04999999999998,93.37499999999997,68.74999999999999
92,245.81249999999997,10.921259371061566,129.2625,8.112499999999985,64.43749999999999,43.999999999999986
93,196.325,27.78040001511859,51.05,34.262499999999996,55.04999999999999,55.9625
