episode_id,total_score,total_sem,ball_score,ball_sem,p0_total,p0_ball,p1_total,p1_ball,p2_total,p2_ball,p3_total,p3_ball
60,931.9100000000001,8.66044841025378,928.5,10.103629710818451,200.565,236.5,246.745,245.25,263.425,238.25,221.175,208.5
61,932.21,12.912230636106228,921.5,12.938959257477652,246.47,240.0,226.125,226.0,252.89,227.75,206.72499999999997,227.75
62,948.275,14.059609702975381,939.0,16.416455159382004,225.04499999999996,240.0,267.23,255.75,259.075,236.5,196.925,206.75
63,931.2249999999999,15.919818623338681,919.75,16.99693599838904,242.065,194.5,232.09499999999994,255.75,239.76999999999995,243.5,217.29500000000002,226.0
64,966.535,6.927887484652115,956.5,6.701989754294367,240.30999999999995,254.0,245.9,255.75,210.08999999999997,210.25,270.235,236.5
65,940.6599999999999,8.220109488321937,932.0,10.303721010715822,231.825,215.5,250.245,236.5,203.96499999999997,236.5,254.625,243.5
66,942.1949999999999,10.945268003418938,932.0,10.303721010715822,257.53000000000003,240.0,175.07499999999996,205.0,261.27,231.25,248.32,255.75
67,960.405,6.152784599946098,949.5,8.331666499966659,237.26500000000001,252.25,253.72999999999996,222.5,242.47,236.5,226.94,238.25
68,941.9549999999999,9.847826748408343,932.0,8.573214099741124,224.055,236.5,271.00500000000005,252.25,198.16999999999996,220.75,248.72500000000002,222.5
69,943.875,7.239324899463997,930.25,9.204844738868042,213.485,217.25,217.36999999999995,269.75,274.555,208.5,238.46499999999997,234.75
70,952.8199999999999,8.32151027959067,944.25,7.215434844830906,247.96999999999997,241.75,235.16999999999996,236.5,185.18499999999997,201.5,284.495,264.5
71,952.15,8.189019070275346,946.0,10.303721010715822,204.97,222.5,224.25,215.5,237.48,248.75,285.45000000000005,259.25
72,927.3699999999999,3.850805110622982,919.75,5.977387946809766,239.435,229.5,207.91499999999996,227.75,228.305,220.75,251.71499999999997,241.75
73,963.285,11.496844132195546,947.75,9.638248457750679,228.685,234.75,228.84499999999997,240.0,241.76500000000001,224.25,263.99,248.75
74,916.985,12.900034560677186,904.0,16.416455159382004,217.39,217.25,245.65,241.75,283.82500000000005,231.25,170.11999999999998,213.75
75,968.73,11.245234546242221,967.0,12.45659129403653,201.59,210.25,261.465,266.25,243.79,240.0,261.885,250.5
76,944.8800000000001,20.837610227662864,935.5,19.276496915501358,215.35999999999996,227.75,281.53999999999996,257.5,195.365,192.75,252.615,257.5
77,907.9900000000001,10.719249040860984,897.0,9.47804480540862,276.94000000000005,238.25,191.98,212.0,190.62,212.0,248.45,234.75
78,907.02,8.657043375194597,902.25,10.05298463144155,251.86,229.5,238.79999999999995,231.25,223.74999999999997,231.25,192.60999999999996,210.25
79,951.285,15.981727847764125,939.0,16.663332999933317,297.765,280.25,180.17000000000002,201.5,247.18999999999997,217.25,226.15999999999997,240.0
80,937.19,16.687165726989125,923.25,20.08056689106826,229.64499999999998,238.25,249.115,245.25,223.64000000000001,222.5,234.79000000000002,217.25
81,931.0099999999999,13.44008060491701,918.0,14.571661996262929,257.385,234.75,228.36999999999995,229.5,285.88,255.75,159.375,198.0
82,918.7749999999999,11.541814920828797,902.25,14.676369896310645,240.57,233.0,223.36000000000004,212.0,260.485,215.5,194.35999999999996,241.75
83,943.7350000000001,12.073224852264348,935.5,12.938959257477652,258.365,229.5,216.35500000000002,205.0,227.135,247.0,241.88,254.0
84,922.46,16.604549577349747,914.5,14.711106915071573,253.53500000000003,208.5,229.65000000000003,229.5,174.8,199.75,264.475,276.75
85,928.66,10.711875030388784,916.25,12.578917547494564,283.7950000000001,252.25,194.79500000000002,203.25,212.2,220.75,237.87,240.0
86,934.5450000000001,18.8074779010903,923.25,23.282235717387625,255.01500000000004,208.5,215.09999999999997,243.5,195.545,219.0,268.885,252.25
87,938.785,15.57473889561771,926.75,18.158446152318945,215.95,220.75,265.54,219.0,237.17000000000002,234.75,220.12499999999997,252.25
88,956.255,6.6233847087421935,946.0,6.390096504226938,233.48000000000002,229.5,246.18,217.25,225.36999999999995,243.5,251.22500000000002,255.75
89,930.355,20.85089186741585,914.5,19.06349041142956,288.71,252.25,202.95499999999998,227.75,206.945,198.0,231.745,236.5
90,932.645,4.880426040145835,914.5,6.701989754294367,291.38500000000005,254.0,156.48499999999999,196.25,204.00499999999997,222.5,280.77,241.75
91,915.9749999999999,16.717057905026206,912.75,19.036697017427507,227.735,248.75,245.61499999999998,233.0,130.28000000000003,157.75,312.345,273.25
92,951.4749999999999,6.748255947526982,940.75,5.977387946809766,219.825,199.75,260.07499999999993,240.0,253.26999999999998,250.5,218.305,250.5
93,532.71,12.115137913646176,531.25,10.05298463144155,165.505,164.75,103.15500000000003,100.0,125.68,117.5,138.37,149.0
